participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.5508,1,35,0,0,7,7,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.6011,10,45,0,0,8,8,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.8385,10,55,0,0,9,9,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.8879,10,65,0,0,10,10,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,1.0248,10,75,0,0,11,11,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.8328,10,85,0,1,0,12,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.6027,10,95,0,1,1,13,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.8203,10,105,0,1,2,14,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.8484,10,115,0,1,3,15,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.6487,10,125,0,1,4,16,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.5508,10,135,0,1,5,17,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.8147,1,136,0,1,6,18,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.6631,1,137,0,1,7,19,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.5043,1,138,0,1,8,20,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.4833,1,139,0,1,9,21,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.7254,1,140,0,1,10,22,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.5177,10,150,0,1,11,23,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.5004,1,151,0,2,0,24,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.3985,10,161,0,2,1,25,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.4802,1,162,0,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.4018,1,163,0,2,3,27,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.9553,10,173,0,2,4,28,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.7137,10,183,0,2,5,29,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.8877,1,184,0,2,6,30,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.7183,1,185,0,2,7,31,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.3365,1,186,0,2,8,32,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.2491,1,187,0,2,9,33,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.348,1,188,0,2,10,34,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.4004,10,198,0,2,11,35,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.7772,10,208,1,0,0,0,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.4351,10,218,1,0,1,1,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.2346,1,219,1,0,2,2,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.2843,10,229,1,0,3,3,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.3838,10,239,1,0,4,4,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.2171,10,249,1,0,5,5,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.2665,1,250,1,0,6,6,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.1224,1,251,1,0,7,7,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.1342,10,261,1,0,8,8,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.1775,10,271,1,0,9,9,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.2016,1,272,1,0,10,10,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.1848,1,273,1,0,11,11,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.1181,1,274,1,1,0,12,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.1415,10,284,1,1,1,13,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.2683,10,294,1,1,2,14,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.0838,10,304,1,1,3,15,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.1008,1,305,1,1,4,16,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.0177,10,315,1,1,5,17,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.0772,1,316,1,1,6,18,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.094,10,326,1,1,7,19,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.041,10,336,1,1,8,20,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.1578,1,337,1,1,9,21,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.1184,10,347,1,1,10,22,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.1777,10,357,1,1,11,23,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.1348,1,358,1,2,0,24,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.1689,10,368,1,2,1,25,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.165,1,369,1,2,2,26,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.1345,1,370,1,2,3,27,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.2665,10,380,1,2,4,28,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.2344,1,381,1,2,5,29,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.3341,1,382,1,2,6,30,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.2433,1,383,1,2,7,31,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.2058,1,384,1,2,8,32,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.2675,10,394,1,2,9,33,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.3672,10,404,1,2,10,34,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.2507,1,405,1,2,11,35,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.4681,10,415,2,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,a,0.2004,10,425,2,0,1,1,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295009,2022-12-05_13h21.27.395,vts_reward_expectancy_bt,2022.2.4,Win32,59.70862193,Chrome,1536,960,,,l,0.2265,10,435,2,0,2,2,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
